date,channel,campaign,impressions,clicks,conversions,cost,revenue,cpc,cpa,ctr,conversion_rate,roas,roi,profit_margin,cpc_calc,cpa_calc,ctr_calc,conversion_rate_calc,roas_calc,roi_calc,profit_margin_calc,profit,year,month,month_name,quarter,week_start
2023-11-04,Facebook,Flash Sale,62021,19278,2719,31644.996758884325,173181.21511253878,1.6415082871088456,11.63846883371987,0.3108302026732881,0.1410416018259155,5.472625465316826,4.472625465316827,0.8172723482837306,1.6415082871088456,11.63846883371987,0.3108302026732881,0.14104160182591555,5.472625465316826,4.472625465316827,0.8172723482837306,141536.21835365446,2023,11,November,2023Q4,2023-10-30
2023-11-04,Facebook,Limited Edition,35222,10304,1488,19473.281997787588,77593.96379419444,1.8898759702821808,13.086883063029292,0.2925444324569871,0.1444099378881987,3.984637196904461,2.984637196904461,0.7490361228427851,1.8898759702821806,13.086883063029292,0.29254443245698714,0.14440993788819875,3.984637196904461,2.984637196904461,0.7490361228427851,58120.68179640685,2023,11,November,2023Q4,2023-10-30
2023-11-04,Facebook,Must-Haves,59711,16472,2671,31001.08476670631,83311.45647668064,1.8820473996300575,11.606546150021082,0.2758620689655172,0.1621539582321515,2.6873723001510315,1.6873723001510317,0.6278892954490156,1.8820473996300577,11.606546150021082,0.27586206896551724,0.16215395823215153,2.6873723001510315,1.6873723001510317,0.6278892954490156,52310.37170997434,2023,11,November,2023Q4,2023-10-30
2023-11-04,Facebook,New Arrivals,54987,15005,2296,30661.295066872273,48205.13931310146,2.0434052027239105,13.354222590101164,0.272882681361049,0.1530156614461846,1.5721821015050432,0.5721821015050431,0.3639413659252931,2.0434052027239105,13.354222590101164,0.272882681361049,0.15301566144618461,1.5721821015050432,0.5721821015050431,0.3639413659252931,17543.84424622919,2023,11,November,2023Q4,2023-10-30
2023-11-04,Facebook,Trending Now,73883,22254,2756,40940.15814163752,83953.23270026538,1.8396763791515016,14.854919499868476,0.3012059607758212,0.1238429046463557,2.050632838540067,1.050632838540067,0.5123456616875682,1.8396763791515016,14.854919499868476,0.30120596077582124,0.12384290464635571,2.050632838540067,1.050632838540067,0.5123456616875682,43013.07455862786,2023,11,November,2023Q4,2023-10-30
2023-11-05,Facebook,Best Sellers,56267,14670,1870,26470.19098015344,138055.77116667916,1.8043756632688095,14.15518234232804,0.2607212042582686,0.1274710293115201,5.215518515532784,4.215518515532785,0.8082645096509937,1.8043756632688097,14.155182342328041,0.2607212042582686,0.1274710293115201,5.215518515532784,4.215518515532785,0.8082645096509937,111585.58018652572,2023,11,November,2023Q4,2023-10-30
2023-11-05,Facebook,Exclusive Offers,55775,16189,2105,25817.505375053275,52726.87757887467,1.5947560303325268,12.2648481591702,0.2902554908112953,0.13002656124529,2.0422917246614833,1.0422917246614831,0.510353987177932,1.5947560303325268,12.264848159170201,0.29025549081129537,0.13002656124529002,2.0422917246614833,1.0422917246614833,0.510353987177932,26909.372203821396,2023,11,November,2023Q4,2023-10-30
2023-11-05,Facebook,Flash Sale,80312,20172,3130,36917.631916850994,64327.20629360305,1.830142371448096,11.794770580463576,0.2511704353023209,0.1551655760460043,1.742452127982808,0.742452127982808,0.426096141213547,1.830142371448096,11.794770580463576,0.25117043530232097,0.15516557604600437,1.742452127982808,0.742452127982808,0.426096141213547,27409.574376752054,2023,11,November,2023Q4,2023-10-30
2023-11-05,Facebook,Limited Edition,40025,9923,1461,16232.088758754193,43316.43378725793,1.635804571072679,11.110259246238323,0.2479200499687695,0.1472336994860425,2.6685680710005215,1.6685680710005215,0.6252671944676788,1.635804571072679,11.110259246238325,0.2479200499687695,0.14723369948604254,2.6685680710005215,1.6685680710005215,0.6252671944676788,27084.345028503732,2023,11,November,2023Q4,2023-10-30
2023-11-05,Facebook,Must-Haves,64119,17442,2361,29736.821979203043,78989.9903781829,1.70489748762774,12.595011427023737,0.2720254526739344,0.1353629170966632,2.656302359190431,1.656302359190431,0.6235368324919258,1.70489748762774,12.595011427023737,0.2720254526739344,0.13536291709666323,2.656302359190431,1.656302359190431,0.6235368324919258,49253.16839897986,2023,11,November,2023Q4,2023-10-30
2023-11-05,Facebook,New Arrivals,59107,16599,1895,25675.12298205585,122776.07276191936,1.5467873355055035,13.54887756309016,0.2808296817635813,0.1141635038255316,4.781907874315796,3.781907874315797,0.7908784472049074,1.5467873355055035,13.548877563090159,0.2808296817635813,0.11416350382553166,4.781907874315797,3.781907874315797,0.7908784472049074,97100.94977986351,2023,11,November,2023Q4,2023-10-30
2023-11-05,Facebook,Trending Now,56417,15653,2170,26193.522237519464,117393.7801542784,1.6733867142093826,12.070747574893762,0.2774518318946417,0.1386315722225771,4.4817867215324005,3.4817867215324014,0.7768747015123285,1.6733867142093826,12.070747574893762,0.2774518318946417,0.13863157222257713,4.4817867215324005,3.4817867215324014,0.7768747015123285,91200.25791675894,2023,11,November,2023Q4,2023-10-30
2023-11-06,Facebook,Best Sellers,67908,17044,2271,24647.25491109485,48733.293585949905,1.4460956882829643,10.85304047164018,0.2509866289686046,0.1332433701009152,1.9772300713298845,0.9772300713298844,0.4942419627841284,1.4460956882829648,10.85304047164018,0.2509866289686046,0.13324337010091528,1.977230071329884,0.977230071329884,0.4942419627841284,24086.038674855055,2023,11,November,2023Q4,2023-11-06
2023-11-06,Facebook,Exclusive Offers,51154,14070,1448,21128.320111332698,111837.3147699848,1.501657435062736,14.591381292356836,0.2750518043554756,0.1029140014214641,5.29324215937064,4.29324215937064,0.8110798694086389,1.501657435062736,14.591381292356836,0.2750518043554756,0.1029140014214641,5.29324215937064,4.29324215937064,0.8110798694086389,90708.99465865211,2023,11,November,2023Q4,2023-11-06
2023-11-06,Facebook,Flash Sale,67758,19613,2042,23228.13901774,154577.59028824812,1.1843236127945749,11.375190508197845,0.289456595531155,0.104114617855504,6.654755689648351,5.654755689648351,0.8497315233441963,1.1843236127945749,11.375190508197845,0.289456595531155,0.10411461785550401,6.654755689648351,5.654755689648351,0.8497315233441963,131349.4512705081,2023,11,November,2023Q4,2023-11-06
2023-11-06,Facebook,Limited Edition,53685,14142,1919,22267.972823097156,136595.50870251184,1.574598559121564,11.603946234026658,0.2634255378597374,0.1356950926318766,6.134169005309275,5.134169005309275,0.8369787335278055,1.5745985591215639,11.603946234026658,0.2634255378597374,0.13569509263187668,6.134169005309275,5.134169005309275,0.8369787335278055,114327.53587941469,2023,11,November,2023Q4,2023-11-06
2023-11-06,Facebook,Must-Haves,71789,18398,2173,29164.34281195124,84780.29103227549,1.5851909344467463,13.421234612034624,0.256278817088969,0.1181106642026307,2.906984449433005,1.906984449433005,0.6560009118056872,1.5851909344467463,13.421234612034624,0.25627881708896905,0.11811066420263072,2.906984449433005,1.906984449433005,0.6560009118056872,55615.94822032425,2023,11,November,2023Q4,2023-11-06
2023-11-06,Facebook,New Arrivals,48034,11989,1531,19823.932888701864,94557.29712256302,1.6535101250064113,12.94835590378959,0.2495940375567306,0.1277003920260238,4.769855590887997,3.769855590887997,0.7903500470935995,1.6535101250064113,12.94835590378959,0.24959403755673065,0.12770039202602385,4.769855590887997,3.7698555908879965,0.7903500470935995,74733.36423386115,2023,11,November,2023Q4,2023-11-06
2023-11-06,Facebook,Trending Now,71967,19504,1984,27946.587656575324,157536.0103164115,1.432864420456077,14.085981681741597,0.2710131032278683,0.1017227235438884,5.637039206800839,4.637039206800839,0.8226019079672988,1.432864420456077,14.085981681741595,0.2710131032278683,0.10172272354388844,5.637039206800839,4.637039206800839,0.8226019079672988,129589.42265983617,2023,11,November,2023Q4,2023-11-06
2023-11-07,Facebook,Best Sellers,85762,29379,3698,41149.305487643345,250530.47749448213,1.4006366958590608,11.127448752742929,0.3425643058697325,0.1258722216549236,6.088328211753501,5.088328211753501,0.8357512990069256,1.4006366958590608,11.127448752742927,0.3425643058697325,0.1258722216549236,6.088328211753501,5.088328211753501,0.8357512990069256,209381.17200683878,2023,11,November,2023Q4,2023-11-06
2023-11-07,Facebook,Exclusive Offers,37962,13229,1490,17071.712907135257,38201.98542177369,1.2904764462268696,11.457525441030374,0.3484800590063748,0.1126313402373573,2.237735933680496,1.2377359336804958,0.5531197470850553,1.2904764462268696,11.457525441030374,0.3484800590063748,0.11263134023735732,2.237735933680496,1.2377359336804958,0.5531197470850553,21130.27251463843,2023,11,November,2023Q4,2023-11-06
2023-11-07,Facebook,Flash Sale,55468,18212,1970,25404.763398914976,103540.59582243556,1.3949463759562364,12.8958189842208,0.3283334535227518,0.1081704370744564,4.075637084140595,3.0756370841405953,0.7546395865590511,1.3949463759562364,12.8958189842208,0.32833345352275184,0.10817043707445641,4.075637084140595,3.0756370841405953,0.7546395865590511,78135.83242352058,2023,11,November,2023Q4,2023-11-06
2023-11-07,Facebook,Limited Edition,67053,20751,2842,28019.8697211058,63208.61314551604,1.3502900930608548,9.859208205878184,0.3094716120084113,0.1369572550720447,2.2558496443652105,1.2558496443652103,0.5567080445729808,1.3502900930608548,9.859208205878184,0.3094716120084113,0.13695725507204473,2.2558496443652105,1.2558496443652105,0.5567080445729808,35188.74342441025,2023,11,November,2023Q4,2023-11-06
2023-11-07,Facebook,Must-Haves,70077,24116,2770,29907.814776983774,142196.8298211085,1.240164819082094,10.79704504584252,0.344135736404241,0.1148615027367722,4.754504161585861,3.7545041615858614,0.7896731255217893,1.2401648190820938,10.797045045842518,0.34413573640424105,0.11486150273677227,4.754504161585862,3.754504161585862,0.7896731255217893,112289.01504412471,2023,11,November,2023Q4,2023-11-06
2023-11-07,Facebook,New Arrivals,64014,21812,2416,30247.468912909422,60691.9685254966,1.3867352334911711,12.519647728853238,0.340737963570469,0.110764716669723,2.0065139565973293,1.0065139565973291,0.5016232024142946,1.3867352334911711,12.519647728853238,0.340737963570469,0.11076471666972308,2.0065139565973293,1.0065139565973293,0.5016232024142946,30444.49961258718,2023,11,November,2023Q4,2023-11-06
2023-11-07,Facebook,Trending Now,95476,28098,3977,44389.23576358696,231643.52309550205,1.579800546785784,11.161487493987169,0.2942938539528258,0.1415403231546729,5.218461618244892,4.218461618244891,0.808372644439162,1.579800546785784,11.161487493987167,0.29429385395282587,0.14154032315467294,5.218461618244892,4.218461618244891,0.808372644439162,187254.28733191508,2023,11,November,2023Q4,2023-11-06
2023-11-08,Facebook,Best Sellers,83514,23606,3837,28371.44475494245,141186.38175489494,1.201874301234536,7.394173769857297,0.2826591948655315,0.1625434211641108,4.976355027894713,3.9763550278947126,0.7990497071863745,1.2018743012345359,7.394173769857297,0.28265919486553154,0.16254342116411083,4.976355027894713,3.9763550278947126,0.7990497071863745,112814.9369999525,2023,11,November,2023Q4,2023-11-06
2023-11-08,Facebook,Exclusive Offers,71022,21688,3285,23632.945869541498,186270.15908279084,1.089678433674912,7.194199655872601,0.30537016699051,0.1514662486167466,7.881800267771895,6.881800267771895,0.8731254325120459,1.0896784336749124,7.194199655872602,0.30537016699051,0.1514662486167466,7.881800267771894,6.881800267771894,0.8731254325120459,162637.21321324934,2023,11,November,2023Q4,2023-11-06
2023-11-08,Facebook,Flash Sale,90332,24877,3604,28878.55039688129,235956.64292681517,1.160853414675455,8.01291631433998,0.2753952087853695,0.1448727740483177,8.170653986576038,7.170653986576038,0.8776107761211099,1.160853414675455,8.01291631433998,0.27539520878536955,0.14487277404831772,8.170653986576038,7.170653986576038,0.8776107761211099,207078.09252993387,2023,11,November,2023Q4,2023-11-06
2023-11-08,Facebook,Limited Edition,53919,13626,2059,16137.216477371618,46211.636238485575,1.1842959399215924,7.837404797169314,0.2527124019362377,0.1511081755467488,2.8636683596136767,1.8636683596136767,0.6507975525018878,1.1842959399215924,7.837404797169314,0.2527124019362377,0.15110817554674885,2.8636683596136767,1.8636683596136767,0.6507975525018878,30074.419761113957,2023,11,November,2023Q4,2023-11-06
2023-11-08,Facebook,Must-Haves,69753,20912,3195,22842.19165649802,82654.80859679698,1.092300672173777,7.149355761032244,0.2998007254168279,0.1527830910482019,3.618514801021022,2.618514801021022,0.7236435236584264,1.0923006721737767,7.149355761032244,0.29980072541682795,0.15278309104820198,3.618514801021022,2.618514801021022,0.7236435236584264,59812.61694029896,2023,11,November,2023Q4,2023-11-06
2023-11-08,Facebook,New Arrivals,60664,16951,2598,18664.030621957463,119588.79508321524,1.101057791396228,7.183999469575621,0.2794243703019913,0.1532652940829449,6.407447432202771,5.40744743220277,0.8439316107418743,1.101057791396228,7.183999469575621,0.2794243703019913,0.15326529408294495,6.407447432202772,5.407447432202772,0.8439316107418744,100924.76446125779,2023,11,November,2023Q4,2023-11-06
2023-11-08,Facebook,Trending Now,47490,13023,2121,16055.009998238422,48185.388283590386,1.2328196266788314,7.569547382479218,0.2742261528742893,0.1628656991476618,3.0012680333975097,2.00126803339751,0.6668074997393768,1.2328196266788314,7.569547382479218,0.2742261528742893,0.16286569914766183,3.0012680333975097,2.00126803339751,0.6668074997393768,32130.378285351966,2023,11,November,2023Q4,2023-11-06
2023-11-09,Facebook,Best Sellers,78790,27851,3080,24165.07593650554,162429.98266558477,0.86765559356955,7.845803875488811,0.3534839446630283,0.1105884887436716,6.721683105502106,5.721683105502106,0.8512277380078452,0.86765559356955,7.845803875488811,0.3534839446630283,0.11058848874367168,6.721683105502106,5.721683105502106,0.8512277380078452,138264.90672907923,2023,11,November,2023Q4,2023-11-06
2023-11-09,Facebook,Exclusive Offers,57294,22545,2074,19354.58555016284,154141.83388501257,0.8584868285723148,9.332008461987868,0.3934967012252592,0.091993790197383,7.964098920408849,6.964098920408848,0.8744365169250479,0.8584868285723148,9.332008461987868,0.3934967012252592,0.09199379019738302,7.964098920408849,6.964098920408848,0.8744365169250479,134787.24833484972,2023,11,November,2023Q4,2023-11-06
2023-11-09,Facebook,Flash Sale,59741,20286,1949,17001.753609899584,41110.860291692225,0.8381028103075808,8.723321503283522,0.339565792336921,0.0960761116040619,2.4180364705294086,1.4180364705294086,0.5864413079836391,0.8381028103075808,8.723321503283522,0.339565792336921,0.09607611160406192,2.4180364705294086,1.4180364705294086,0.5864413079836391,24109.10668179264,2023,11,November,2023Q4,2023-11-06
2023-11-09,Facebook,Limited Edition,61814,20537,2444,17478.56334601942,95654.58642627716,0.8510767563918498,7.151621663674066,0.3322386514381855,0.1190047231825485,5.472680135811139,4.472680135811139,0.8172741736802083,0.8510767563918498,7.151621663674066,0.33223865143818554,0.11900472318254857,5.47268013581114,4.47268013581114,0.8172741736802084,78176.02308025774,2023,11,November,2023Q4,2023-11-06
2023-11-09,Facebook,Must-Haves,59313,22925,1905,19498.45801190137,70316.0007565996,0.8505325196031132,10.235411029869486,0.386508859777789,0.0830970556161395,3.6062339244303567,2.6062339244303567,0.7227024034060795,0.8505325196031132,10.235411029869486,0.38650885977778904,0.08309705561613959,3.6062339244303567,2.6062339244303567,0.7227024034060795,50817.542744698236,2023,11,November,2023Q4,2023-11-06
2023-11-09,Facebook,New Arrivals,59299,19803,2353,18813.253667524335,170941.49886974934,0.9500203841601949,7.995432922874771,0.3339516686622034,0.1188203807503913,9.086227289053706,8.086227289053706,0.8899433210079707,0.9500203841601947,7.9954329228747705,0.3339516686622034,0.11882038075039135,9.086227289053706,8.086227289053706,0.8899433210079707,152128.245202225,2023,11,November,2023Q4,2023-11-06
2023-11-09,Facebook,Trending Now,56843,21519,2324,16814.452719682227,71222.16998464454,0.7813770491046158,7.235134560964814,0.3785690410428725,0.1079975835308332,4.235770927071277,3.2357709270712767,0.7639154672862759,0.7813770491046158,7.235134560964814,0.3785690410428725,0.10799758353083322,4.235770927071277,3.2357709270712767,0.7639154672862759,54407.71726496231,2023,11,November,2023Q4,2023-11-06
2023-11-10,Facebook,Best Sellers,62950,17755,2696,30395.23227363554,187607.75971758828,1.7119252195795855,11.274195947194192,0.2820492454328832,0.1518445508307519,6.172275902636118,5.172275902636118,0.8379852074381656,1.7119252195795855,11.274195947194192,0.28204924543288323,0.1518445508307519,6.172275902636118,5.172275902636118,0.8379852074381656,157212.52744395274,2023,11,November,2023Q4,2023-11-06
2023-11-10,Facebook,Exclusive Offers,58744,17349,2511,27706.905360956807,51852.80057202175,1.5970318382014417,11.034211613284272,0.2953322892550729,0.1447345668338232,1.8714757168474736,0.8714757168474735,0.4656623161082134,1.5970318382014415,11.034211613284272,0.2953322892550729,0.14473456683382327,1.8714757168474736,0.8714757168474735,0.4656623161082134,24145.89521106494,2023,11,November,2023Q4,2023-11-06
2023-11-10,Facebook,Flash Sale,61662,20423,2067,28667.494436418416,159166.68515364084,1.4036867471193466,13.869131319021973,0.3312088482371639,0.1012094207511139,5.552165903673806,4.552165903673805,0.8198901082299591,1.4036867471193466,13.869131319021971,0.3312088482371639,0.10120942075111394,5.552165903673806,4.552165903673805,0.8198901082299591,130499.19071722242,2023,11,November,2023Q4,2023-11-06
2023-11-10,Facebook,Limited Edition,55662,18590,2174,27556.22866050331,101975.23388685205,1.4823146132599951,12.675358169504744,0.3339800941396285,0.1169445938676708,3.700623737130416,2.7006237371304156,0.7297752835646477,1.4823146132599951,12.675358169504744,0.3339800941396285,0.1169445938676708,3.700623737130416,2.700623737130416,0.7297752835646478,74419.00522634873,2023,11,November,2023Q4,2023-11-06
2023-11-10,Facebook,Must-Haves,73895,21703,2678,36872.3227334999,174451.5393900464,1.6989505014744462,13.768604456123937,0.2937005210095406,0.1233930792977929,4.73123270944769,3.7312327094476903,0.7886385934889394,1.6989505014744462,13.768604456123937,0.2937005210095406,0.12339307929779293,4.73123270944769,3.7312327094476907,0.7886385934889394,137579.21665654652,2023,11,November,2023Q4,2023-11-06
2023-11-10,Facebook,New Arrivals,64893,21041,2695,28741.701724723294,133847.76327040742,1.3659855389346178,10.664824387652429,0.3242414436071687,0.1280832660044674,4.65691852738396,3.65691852738396,0.7852657300917494,1.3659855389346178,10.664824387652429,0.3242414436071687,0.12808326600446746,4.65691852738396,3.6569185273839597,0.7852657300917494,105106.06154568412,2023,11,November,2023Q4,2023-11-06
2023-11-10,Facebook,Trending Now,56025,15645,2172,26707.406133923432,159125.60909706162,1.707088918755093,12.296227501806367,0.2792503346720214,0.1388302972195589,5.958107960733114,4.958107960733114,0.83216148371421,1.707088918755093,12.296227501806369,0.2792503346720214,0.13883029721955897,5.958107960733114,4.958107960733114,0.83216148371421,132418.20296313817,2023,11,November,2023Q4,2023-11-06
2023-11-11,Facebook,Best Sellers,80552,28071,3012,28127.86985750267,196390.5056399959,1.0020259291618634,9.33860221032625,0.3484829675240838,0.1072993480816501,6.982061088696762,5.982061088696762,0.856775816296008,1.0020259291618634,9.33860221032625,0.3484829675240838,0.1072993480816501,6.982061088696762,5.982061088696762,0.856775816296008,168262.63578249325,2023,11,November,2023Q4,2023-11-06
